-725.0,1.872756736E9
-719.0,1.872756736E9
-713.0,1.872756736E9
-707.0,1.872756736E9
-701.0,1.872756736E9
-695.0,1.872756736E9
-689.0,1.872756736E9
-683.0,1.872756736E9
-677.0,1.872756736E9
-671.0,1.872756736E9
-665.0,1.872756736E9
-659.0,1.872756736E9
-653.0,1.872756736E9
-647.0,1.872756736E9
-641.0,1.872756736E9
-635.0,1.872756736E9
-629.0,1.872756736E9
-623.0,1.872756736E9
-617.0,1.872756736E9
-611.0,1.872756736E9
-605.0,1.872756736E9
-599.0,1.872756736E9
-593.0,1.872756736E9
-587.0,1.872756736E9
-581.0,1.872756736E9
-575.0,1.872756736E9
-569.0,1.872756736E9
-563.0,1.872756736E9
-557.0,1.872756736E9
-551.0,1.872756736E9
-545.0,1.872756736E9
-539.0,1.872756736E9
-533.0,1.872756736E9
-300.0,1.872756736E9
-299.0,1.855455232E9
0.0,1.855455232E9
2460.0,1.855455232E9
2960.0,1.8521152647331839E9
3020.0,1.8521152647331839E9
3026.0,1.8521176502435842E9
3032.0,1.8521248041533442E9
3038.0,1.852136720171008E9
3044.0,1.8521533862379522E9
3050.0,1.8521747876741118E9
3056.0,1.8522009040322561E9
3062.0,1.852231710670848E9
3068.0,1.8522671787540479E9
3074.0,1.8523072752517118E9
3080.0,1.852351962939392E9
3086.0,1.852401200398336E9
3092.0,1.8524549420154881E9
3098.0,1.8525131385077758E9
3104.0,1.8525757363978238E9
3110.0,1.8526426795868158E9
3116.0,1.852713906208768E9
3122.0,1.852789352824832E9
3128.0,1.852868951801856E9
3134.0,1.85295263236096E9
3140.0,1.853040320577536E9
3146.0,1.853131939381248E9
3152.0,1.85322740908032E9
3158.0,1.8533266478858242E9
3164.0,1.8534295708631039E9
3170.0,1.853536089931776E9
3176.0,1.8536461159628801E9
3182.0,1.8537595577303038E9
3188.0,1.853876321386496E9
3194.0,1.853996312035328E9
3200.0,1.8541194326835198E9
3206.0,1.854245585289216E9
3212.0,1.8543746707619839E9
3218.0,1.85450658791424E9
3224.0,1.8546412360826879E9
3230.0,1.854778511982592E9
3236.0,1.85491831390208E9
3242.0,1.8550605380321279E9
3248.0,1.8552050805637121E9
3254.0,1.8553518382120962E9
3260.0,1.8555007071682558E9
3266.0,1.8556515830988798E9
3272.0,1.855804362719232E9
3278.0,1.8559589432688642E9
3284.0,1.8561152225116162E9
3290.0,1.856273098211328E9
3296.0,1.856432468656128E9
3302.0,1.856593234231296E9
3308.0,1.8567552958463998E9
3314.0,1.856918554411008E9
3320.0,1.8570829139804158E9
3326.0,1.8572482775613441E9
3332.0,1.85741455130624E9
3338.0,1.8575816429404159E9
3344.0,1.857749459664896E9
3350.0,1.857917912875008E9
3356.0,1.8580869139660802E9
3362.0,1.858256375906304E9
3368.0,1.8584262148095999E9
3374.0,1.858596347314176E9
3380.0,1.8587666926796799E9
3386.0,1.858937171738624E9
3392.0,1.859107707420672E9
3398.0,1.8592782247526398E9
3404.0,1.859448650334208E9
3410.0,1.8596189139107838E9
3416.0,1.859788945227776E9
3422.0,1.85995888951296E9
3428.0,1.860131365060608E9
3434.0,1.8603069711319041E9
3440.0,1.860485451350016E9
3446.0,1.860666551435264E9
3452.0,1.8608500197294078E9
3458.0,1.861035607719936E9
3464.0,1.8612230726615038E9
3470.0,1.861412174954496E9
3476.0,1.861602681290752E9
3482.0,1.8617943620321279E9
3488.0,1.8619869964533758E9
3494.0,1.8621803674992638E9
3500.0,1.86237426597888E9
3506.0,1.8625684900413442E9
3512.0,1.862762844127232E9
3518.0,1.8629571400171518E9
3524.0,1.86315119788032E9
3530.0,1.863344844701696E9
3536.0,1.8635379153305602E9
3542.0,1.863730251956224E9
3548.0,1.8639217056808958E9
3554.0,1.86411213389824E9
3560.0,1.864301402914816E9
3566.0,1.8644893858529282E9
3572.0,1.8646759636992002E9
3578.0,1.864861025304576E9
3584.0,1.8650444658114562E9
3590.0,1.8652261887508478E9
3596.0,1.865406103420928E9
3602.0,1.865584126984192E9
3608.0,1.865760182370304E9
3614.0,1.865934200373248E9
3620.0,1.8661061165056E9
3626.0,1.866275873619968E9
3632.0,1.8664434187632642E9
3638.0,1.866608706322432E9
3644.0,1.866771695403008E9
3650.0,1.8669323498291202E9
3656.0,1.8670906391920638E9
3662.0,1.86724653727744E9
3668.0,1.867400023113728E9
3674.0,1.8675510783508482E9
3680.0,1.8676996909301758E9
3686.0,1.867845850365952E9
3692.0,1.8679895519395838E9
3698.0,1.868130793029632E9
3704.0,1.8682695741603842E9
3710.0,1.8684059000504322E9
3716.0,1.868539776991232E9
3722.0,1.8686712144199681E9
3728.0,1.8688002249195518E9
3734.0,1.868926822121472E9
3740.0,1.8690510228029442E9
3746.0,1.8691728453140478E9
3752.0,1.86929230905344E9
3758.0,1.8694094370897918E9
3764.0,1.8695242519674878E9
3770.0,1.8696367788523521E9
3776.0,1.869747043434496E9
3782.0,1.8698550729768958E9
3788.0,1.869960896315392E9
3794.0,1.870064541237248E9
3800.0,1.8701660391997442E9
3806.0,1.8702654195630078E9
3812.0,1.870362714308608E9
3818.0,1.870457954893824E9
3824.0,1.870551173824512E9
3830.0,1.87064240308224E9
3836.0,1.8707316762214398E9
3842.0,1.8708190257479682E9
3848.0,1.8709044857405438E9
3854.0,1.870988088180736E9
3860.0,1.8710698676715522E9
3866.0,1.8711498567188482E9
3872.0,1.8712280894013438E9
3878.0,1.871304598224896E9
3884.0,1.871379416743936E9
3890.0,1.871452577988608E9
3896.0,1.8715241139404802E9
3902.0,1.8715940571054082E9
3908.0,1.871662440513536E9
3914.0,1.8717292945735679E9
3920.0,1.871794652315648E9
3926.0,1.8718585436241922E9
3932.0,1.8719210004807682E9
3938.0,1.871982052245504E9
3944.0,1.872041729327104E9
3950.0,1.8721000610856962E9
3956.0,1.8721570768814082E9
3962.0,1.8722128055500798E9
3968.0,1.872267275403264E9
3974.0,1.8723205142282238E9
3980.0,1.872372548763648E9
3986.0,1.8724234067968001E9
3992.0,1.87247311454208E9
3998.0,1.8725216971653118E9
4004.0,1.8725691814051838E9
4010.0,1.872615591378944E9
4016.0,1.872660951728128E9
4022.0,1.872705286569984E9
4028.0,1.87274862002176E9
4034.0,1.87279097462784E9
4040.0,1.8728323729326081E9
4046.0,1.8728728374804478E9
4052.0,1.8729123902914562E9
4058.0,1.872951052337152E9
4064.0,1.8729888440647678E9
4070.0,1.8730257864458241E9
4076.0,1.8730618988789759E9
4082.0,1.8730972018114562E9
4088.0,1.873131713069056E9
4094.0,1.87316545257472E9
4100.0,1.873198437629952E9
4106.0,1.8732306865848322E9
4112.0,1.873262216216576E9
4118.0,1.873293044350976E9
4124.0,1.8733231872409601E9
4130.0,1.873352661663744E9
4136.0,1.8733814822993922E9
4142.0,1.8734096659251199E9
4148.0,1.873437226696704E9
4154.0,1.873464180342784E9
4160.0,1.8734905404948478E9
4166.0,1.8735163218329601E9
4172.0,1.873541537988608E9
4178.0,1.8735662020689921E9
4184.0,1.873590327181312E9
4190.0,1.873613926957056E9
4196.0,1.873637012406272E9
4202.0,1.873659597160448E9
4208.0,1.873681692229632E9
4214.0,1.8737033096724482E9
4220.0,1.873724461023232E9
4226.0,1.8737451205918722E9
4232.0,1.8737652684554238E9
4238.0,1.873784920866816E9
4244.0,1.873804092506112E9
4250.0,1.873822798577664E9
4256.0,1.8738410537615361E9
4262.0,1.873858871164928E9
4268.0,1.8738762644193282E9
4274.0,1.873893246631936E9
4280.0,1.873909829337088E9
4286.0,1.873926025641984E9
4292.0,1.8739418455080962E9
4298.0,1.873957300994048E9
4304.0,1.8739724025856E9
4310.0,1.873987160244224E9
4316.0,1.8740015839313922E9
4322.0,1.8740156836085758E9
4328.0,1.874029467664384E9
4334.0,1.874042946060288E9
4340.0,1.8740561266606078E9
4346.0,1.874069017853952E9
4352.0,1.87408162750464E9
4358.0,1.8740939640012798E9
4364.0,1.8741060346839042E9
4370.0,1.874117845843968E9
4376.0,1.87412940587008E9
4382.0,1.874140720529408E9
4388.0,1.8741517966376958E9
4394.0,1.8741626410106878E9
4400.0,1.8741732594155521E9
4406.0,1.8741836576194558E9
4412.0,1.8741938413895679E9
4418.0,1.8742038164930558E9
4424.0,1.8742135881728E9
4430.0,1.8742231621959682E9
4436.0,1.874232542756864E9
4442.0,1.8742417350983682E9
4448.0,1.8742507444633598E9
4454.0,1.874259575046144E9
4460.0,1.8742682310410242E9
4466.0,1.8742767171665921E9
4472.0,1.874285037092864E9
4478.0,1.8742931960627198E9
4484.0,1.8743011966976E9
4490.0,1.874309043716096E9
4496.0,1.8743167407882242E9
4502.0,1.874324291059712E9
4508.0,1.8743316982005758E9
4514.0,1.874338965356544E9
4520.0,1.87434609672192E9
4526.0,1.8743530949181442E9
4532.0,1.8743599630909438E9
4538.0,1.8743667038617601E9
4544.0,1.874373320900608E9
4550.0,1.874379816828928E9
4556.0,1.8743861942681599E9
4562.0,1.8743924563640318E9
4568.0,1.874398605213696E9
4574.0,1.8744046439628801E9
4580.0,1.8744105741844478E9
4586.0,1.874416399024128E9
4592.0,1.874422120579072E9
4598.0,1.8744277414707198E9
4604.0,1.874433263796224E9
4610.0,1.8744386896527362E9
4616.0,1.87444402061312E9
4622.0,1.874449259823104E9
4628.0,1.874454408331264E9
4634.0,1.8744594687590399E9
4640.0,1.8744644421550078E9
4646.0,1.874469331664896E9
4652.0,1.874474137812992E9
4658.0,1.874478863220736E9
4664.0,1.8744835094609919E9
4670.0,1.874488077582336E9
4676.0,1.87449256968192E9
4682.0,1.8744969873326082E9
4688.0,1.8745013326315522E9
4694.0,1.8745056061030402E9
4700.0,1.8745098093199358E9
4706.0,1.8745139443793921E9
4712.0,1.8745180123299842E9
4718.0,1.874522014744576E9
4724.0,1.8745259521474562E9
4730.0,1.874529826635776E9
4736.0,1.8745336397824001E9
4742.0,1.874537391587328E9
4748.0,1.8745410841477122E9
4754.0,1.8745447185121279E9
4760.0,1.87454829625344E9
4766.0,1.8745518173716478E9
4772.0,1.874555283963904E9
4778.0,1.8745586965544958E9
4784.0,1.874562056716288E9
4790.0,1.8745653644492798E9
4796.0,1.874568621850624E9
4802.0,1.8745718294446082E9
4808.0,1.874574988279808E9
4814.0,1.8745780994048E9
4820.0,1.874581162819584E9
4826.0,1.8745841806213121E9
4832.0,1.874587153334272E9
4838.0,1.8745900814827518E9
4844.0,1.8745929655910401E9
4850.0,1.874595807756288E9
4856.0,1.874598607454208E9
4862.0,1.874601365733376E9
4868.0,1.874604084166656E9
4874.0,1.8746067622297602E9
4880.0,1.8746094020198398E9
4886.0,1.874612003012608E9
4892.0,1.87461456625664E9
4898.0,1.8746170933248E9
4904.0,1.8746195836928E9
4910.0,1.874622038409216E9
4916.0,1.8746244579983358E9
4922.0,1.8746268435087361E9
4928.0,1.874629195464704E9
4934.0,1.87463151386624E9
4940.0,1.87463379976192E9
4946.0,1.874636053676032E9
4952.0,1.874638276132864E9
4958.0,1.8746404681809921E9
4964.0,1.8746426292961278E9
4970.0,1.874644761051136E9
4976.0,1.8746468629217281E9
4982.0,1.8746489364807682E9
4988.0,1.874650981203968E9
4994.0,1.8746529986641922E9
5000.0,1.874654988337152E9
5006.0,1.8746569512714238E9
5012.0,1.874658887467008E9
5018.0,1.8746607979724798E9
5024.0,1.874662681739264E9
5060.0,1.874673400807424E9
5066.0,1.874675094781952E9
5078.0,1.8746784082821121E9
5084.0,1.87468002885632E9
5090.0,1.87468162531328E9
5096.0,1.8746831992258558E9
5102.0,1.8746847500697598E9
5108.0,1.874686278893568E9
5114.0,1.87468778569728E9
5120.0,1.8746892710051842E9
5126.0,1.874690735341568E9
5132.0,1.8746921787064319E9
5138.0,1.8746936021483521E9
5144.0,1.874695006191616E9
5162.0,1.8746991014051838E9
5168.0,1.8747004289024E9
5174.0,1.874701738573824E9
5180.0,1.874703030419456E9
5186.0,1.874704304963584E9
5192.0,1.8747055622062082E9
5198.0,1.874706802671616E9
5204.0,1.874708026359808E9
5220.0,1.8748117593620481E9
5596.0,1.8748117593620481E9
5601.0,1.872756736E9
6475.0,1.872756736E9
